OutcomeId,StreakCount,MaxStreak,Ratio,IsCorrect
3,2,7,0.286,0
4,2,12,0.167,0
5,4,12,0.333,1
1,0,2,0,1
2,14,14,1,0
3,1,26,0.038,0
4,2,4,0.5,1
5,1,28,0.036,0
1,1,4,0.25,0
2,3,10,0.3,0
3,0,6,0,1
4,11,11,1,1
5,1,8,0.125,0
1,4,7,0.571,0
2,1,7,0.143,0
3,0,6,0,1
4,1,7,0.143,0
5,3,6,0.5,0
1,5,10,0.5,1
2,4,10,0.4,0
3,0,3,0,0
4,0,8,0,0
5,3,8,0.375,0
1,0,6,0,0
2,10,10,1,0
3,3,8,0.375,1
4,0,7,0,1
5,3,11,0.273,0
1,1,5,0.2,1
2,4,9,0.444,0
3,0,6,0,0
4,8,8,1,1
5,4,10,0.4,0
1,0,2,0,1
2,8,16,0.5,0
3,9,13,0.692,0
4,8,14,0.571,0
5,2,8,0.25,1
1,1,4,0.25,0
2,0,14,0,0
3,3,6,0.5,1
4,3,6,0.5,0
5,2,8,0.25,1
1,0,6,0,1
2,3,13,0.231,0
3,2,16,0.125,0
4,1,10,0.1,0
5,6,10,0.6,0
1,5,6,0.833,0
2,12,13,0.923,0
3,0,14,0,1
4,2,10,0.2,0
5,1,13,0.077,0
1,0,1,0,1
2,11,17,0.647,0
3,3,22,0.136,0
4,10,10,1,1
5,0,10,0,0
1,0,8,0,0
2,1,12,0.083,0
3,3,4,0.75,1
4,6,6,1,1
5,0,8,0,0
1,0,7,0,1
2,1,11,0.091,0
3,2,5,0.4,0
4,0,11,0,1
5,3,11,0.273,0
1,2,6,0.333,0
2,0,8,0,0
3,3,3,1,1
4,5,6,0.833,1
5,0,8,0,0
1,0,5,0,1
2,5,9,0.556,0
3,1,6,0.167,0
4,0,8,0,0
5,5,10,0.5,0
1,0,6,0,0
2,2,22,0.091,0
3,4,5,0.8,1
4,1,9,0.111,0
5,5,18,0.278,0
1,2,9,0.222,0
2,0,20,0,0
3,1,7,0.143,1
4,0,10,0,1
5,2,22,0.091,0
1,2,11,0.182,1
2,1,11,0.091,0
3,0,10,0,0
4,5,18,0.278,1
5,0,9,0,0
1,6,6,1,1
2,13,13,1,0
3,0,14,0,0
4,3,10,0.3,0
5,2,13,0.154,0
1,2,7,0.286,0
2,1,6,0.167,0
3,0,3,0,1
4,0,5,0,0
5,2,9,0.222,0
1,0,8,0,0
2,5,11,0.455,0
3,2,7,0.286,1
4,0,8,0,0
5,2,14,0.143,1
1,0,6,0,1
2,1,9,0.111,0
3,2,8,0.25,0
4,3,18,0.167,0
5,1,15,0.067,1
1,1,7,0.143,0
2,14,14,1,0
3,0,11,0,1
4,2,23,0.087,1
5,3,20,0.15,0
1,0,3,0,1
2,2,14,0.143,0
3,3,21,0.143,0
4,1,8,0.125,1
5,9,17,0.529,0
1,4,9,0.444,1
2,13,13,1,0
3,0,5,0,0
4,2,7,0.286,0
5,0,9,0,0
1,0,5,0,0
2,2,14,0.143,0
3,4,12,0.333,1
4,1,13,0.077,0
5,0,16,0,0
1,0,12,0,1
2,2,10,0.2,0
3,3,7,0.429,0
4,0,9,0,0
5,3,10,0.3,1
1,0,4,0,0
2,9,20,0.45,0
3,1,24,0.042,1
4,0,6,0,0
5,9,15,0.6,1
1,6,13,0.462,1
2,1,7,0.143,0
3,0,10,0,0
4,0,9,0,1
5,1,12,0.083,0
1,2,5,0.4,0
2,0,10,0,0
3,1,4,0.25,1
4,0,7,0,1
5,2,5,0.4,0
1,2,9,0.222,0
2,0,13,0,0
3,1,5,0.2,1
4,1,11,0.091,1
5,0,24,0,0
1,1,4,0.25,1
2,0,9,0,0
3,7,31,0.226,0
4,0,6,0,1
5,5,26,0.192,0
1,0,3,0,1
2,4,19,0.211,0
3,2,53,0.038,0
4,0,9,0,1
5,3,26,0.115,0
1,3,13,0.231,0
2,5,14,0.357,0
3,0,9,0,1
4,0,8,0,1
5,6,11,0.545,0
1,1,13,0.077,1
2,3,9,0.333,0
3,0,8,0,0
4,0,7,0,0
5,9,31,0.29,0
1,0,12,0,0
2,1,11,0.091,0
3,2,5,0.4,1
4,5,7,0.714,0
5,1,9,0.111,0
1,3,10,0.3,0
2,0,8,0,0
3,1,7,0.143,1
4,1,19,0.053,0
5,0,24,0,0
1,1,6,0.167,1
2,0,15,0,0
3,3,11,0.273,0
4,0,8,0,0
5,9,15,0.6,0
1,1,11,0.091,0
2,0,16,0,0
3,3,10,0.3,1
4,0,13,0,0
5,8,11,0.727,0
1,2,6,0.333,1
2,3,15,0.2,0
3,0,7,0,0
4,1,17,0.059,0
5,0,32,0,0
1,5,17,0.294,0
2,15,15,1,0
3,0,9,0,1
4,1,12,0.083,0
5,11,13,0.846,0
1,1,8,0.125,1
2,0,18,0,0
3,3,9,0.333,0
4,1,8,0.125,0
5,0,19,0,0
1,0,10,0,1
2,1,19,0.053,0
3,2,8,0.25,0
4,0,9,0,0
5,1,10,0.1,1
1,3,7,0.429,0
2,4,6,0.667,0
3,0,3,0,1
4,5,6,0.833,0
5,14,14,1,1
1,1,8,0.125,1
2,0,13,0,0
3,3,10,0.3,0
4,0,12,0,0
5,25,25,1,0
1,1,10,0.1,0
2,0,13,0,0
3,4,10,0.4,1
4,1,13,0.077,0
5,0,20,0,0
1,0,9,0,1
2,2,15,0.133,0
3,1,8,0.125,0
4,1,11,0.091,1
5,0,17,0,0
1,0,9,0,0
2,8,20,0.4,0
3,1,7,0.143,1
4,1,9,0.111,1
5,9,13,0.692,0
1,0,15,0,0
2,1,11,0.091,1
3,2,7,0.286,0
4,4,14,0.286,1
5,0,12,0,0
1,0,2,0,0
2,15,15,1,1
3,2,26,0.077,0
4,0,4,0,1
5,2,28,0.071,0
1,5,7,0.714,0
2,2,7,0.286,0
3,0,6,0,1
4,2,7,0.286,0
5,4,6,0.667,1
1,3,6,0.5,1
2,1,8,0.125,0
3,0,3,0,0
4,0,6,0,0
5,1,8,0.125,1
1,1,5,0.2,0
2,9,9,1,0
3,0,6,0,1
4,3,8,0.375,0
5,0,6,0,1
1,3,6,0.5,1
2,0,6,0,0
3,1,3,0.333,0
4,8,8,1,0
5,3,4,0.75,1
1,0,7,0,1
2,2,11,0.182,0
3,3,5,0.6,0
4,0,11,0,0
5,4,11,0.364,0
1,3,6,0.5,0
2,1,13,0.077,0
3,0,5,0,1
4,0,11,0,0
5,2,9,0.222,0
1,0,9,0,0
2,2,11,0.182,0
3,1,7,0.143,1
4,1,8,0.125,0
5,0,23,0,1
1,0,6,0,1
2,4,13,0.308,0
3,3,16,0.188,0
4,2,10,0.2,0
5,7,10,0.7,1
1,0,7,0,0
2,10,14,0.714,1
3,1,14,0.071,0
4,5,12,0.417,0
5,2,12,0.167,1
1,5,9,0.556,0
2,7,7,1,1
3,0,10,0,0
4,0,13,0,0
5,2,17,0.118,1
1,2,9,0.222,0
2,14,14,1,0
3,0,5,0,1
4,2,14,0.143,0
5,1,13,0.077,1
1,0,8,0,1
2,1,11,0.091,0
3,5,5,1,0
4,1,5,0.2,0
5,7,8,0.875,1
1,1,5,0.2,1
2,6,6,1,0
3,0,6,0,0
4,7,7,1,0
5,2,5,0.4,1
1,1,5,0.2,0
2,0,3,0,0
3,6,8,0.75,1
4,2,8,0.25,0
5,0,16,0,1
1,0,7,0,0
2,4,9,0.444,0
3,1,5,0.2,1
4,2,8,0.25,0
5,4,7,0.571,0
1,3,4,0.75,1
2,2,5,0.4,0
3,0,17,0,0
4,4,5,0.8,0
5,0,6,0,0
1,6,8,0.75,0
2,2,5,0.4,1
3,0,3,0,0
4,3,12,0.25,0
5,1,8,0.125,1
1,5,5,1,0
2,0,5,0,1
3,1,5,0.2,0
4,11,16,0.688,0
5,7,7,1,1
1,0,4,0,0
2,10,10,1,0
3,9,17,0.529,1
4,2,9,0.222,1
5,1,8,0.125,0
1,1,9,0.111,1
2,8,8,1,0
3,0,4,0,0
4,0,4,0,1
5,2,5,0.4,0
1,7,9,0.778,0
2,4,6,0.667,0
3,0,4,0,1
4,2,5,0.4,1
5,12,12,1,0
1,4,4,1,1
2,1,11,0.091,0
3,0,4,0,0
4,7,12,0.583,1
5,4,6,0.667,0
1,5,14,0.357,0
2,7,11,0.636,0
3,0,4,0,1
4,1,11,0.091,1
5,0,6,0,0
1,0,10,0,1
2,5,10,0.5,0
3,1,3,0.333,0
4,1,8,0.125,1
5,4,8,0.5,0
1,0,2,0,0
2,8,11,0.727,1
3,4,22,0.182,0
4,0,5,0,1
5,6,17,0.353,0
1,2,4,0.5,0
2,1,14,0.071,1
3,0,6,0,0
4,4,6,0.667,1
5,0,8,0,0
1,4,7,0.571,1
2,0,9,0,0
3,2,8,0.25,0
4,5,8,0.625,0
5,1,10,0.1,0
1,0,2,0,0
2,9,16,0.562,0
3,10,13,0.769,1
4,9,14,0.643,0
5,0,8,0,0
1,1,6,0.167,0
2,11,11,1,1
3,0,8,0,0
4,0,7,0,0
5,4,11,0.364,1
1,2,4,0.5,0
2,4,10,0.4,1
3,0,6,0,0
4,0,11,0,0
5,2,8,0.25,1
1,1,6,0.167,0
2,12,12,1,1
3,0,16,0,0
4,1,13,0.077,1
5,31,31,1,0
1,1,8,0.125,0
2,7,10,0.7,1
3,0,5,0,0
4,2,16,0.125,1
5,1,9,0.111,0
1,0,1,0,1
2,12,17,0.706,0
3,4,22,0.182,0
4,0,10,0,0
5,1,10,0.1,1
1,4,6,0.667,0
2,0,9,0,0
3,1,7,0.143,1
4,2,11,0.182,0
5,8,8,1,1
1,0,5,0,0
2,9,10,0.9,1
3,2,4,0.5,0
4,0,4,0,1
5,3,12,0.25,0
1,0,6,0,0
2,1,5,0.2,1
3,2,6,0.333,0
4,1,7,0.143,1
5,8,8,1,0
1,0,7,0,0
2,2,8,0.25,1
3,3,15,0.2,0
4,2,7,0.286,0
5,0,14,0,0
1,2,9,0.222,0
2,7,14,0.5,1
3,0,5,0,0
4,1,15,0.067,0
5,2,10,0.2,0
1,1,4,0.25,1
2,10,20,0.5,0
3,0,24,0,0
4,1,6,0.167,1
5,0,15,0,0
1,3,5,0.6,0
2,1,10,0.1,0
3,0,4,0,1
4,0,7,0,1
5,3,5,0.6,0
1,2,3,0.667,1
2,0,9,0,0
3,3,8,0.375,0
4,2,6,0.333,0
5,0,13,0,0
1,0,6,0,0
2,2,6,0.333,0
3,3,7,0.429,1
4,3,12,0.25,0
5,0,12,0,0
1,1,8,0.125,1
2,2,12,0.167,0
3,0,4,0,0
4,0,6,0,1
5,1,8,0.125,0
1,0,4,0,0
2,4,11,0.364,0
3,1,6,0.167,1
4,2,6,0.333,1
5,1,6,0.167,0
1,0,12,0,1
2,3,10,0.3,0
3,4,7,0.571,0
4,1,9,0.111,0
5,0,10,0,0
1,1,9,0.111,0
2,3,11,0.273,0
3,0,7,0,1
4,2,8,0.25,0
5,0,23,0,0
1,0,13,0,0
2,2,7,0.286,0
3,1,10,0.1,1
4,0,9,0,1
5,2,12,0.167,0
1,0,3,0,1
2,3,14,0.214,0
3,4,21,0.19,0
4,0,8,0,1
5,10,17,0.588,0
1,1,2,0.5,0
2,0,11,0,1
3,5,22,0.227,0
4,0,5,0,0
5,7,17,0.412,0
1,0,6,0,0
2,2,8,0.25,1
3,1,3,0.333,0
4,1,6,0.167,0
5,0,8,0,0
1,0,13,0,0
2,4,9,0.444,0
3,1,8,0.125,1
4,1,7,0.143,0
5,10,31,0.323,0
1,0,6,0,1
2,1,15,0.067,0
3,4,11,0.364,0
4,1,8,0.125,0
5,10,15,0.667,0
1,0,4,0,1
2,1,9,0.111,0
3,8,31,0.258,0
4,0,6,0,1
5,6,26,0.231,0
1,1,12,0.083,0
2,2,11,0.182,0
3,0,5,0,1
4,6,7,0.857,1
5,2,9,0.222,0
1,0,3,0,1
2,5,19,0.263,0
3,3,53,0.057,0
4,0,9,0,0
5,4,26,0.154,1
1,2,10,0.2,0
2,1,13,0.077,0
3,0,10,0,1
4,2,13,0.154,0
5,1,20,0.05,1
1,6,17,0.353,0
2,16,16,1,0
3,0,9,0,1
4,2,12,0.167,1
5,12,13,0.923,0
1,0,6,0,1
2,4,15,0.267,0
3,1,7,0.143,0
4,2,17,0.118,1
5,1,32,0.031,0
1,2,11,0.182,0
2,1,16,0.062,0
3,0,10,0,1
4,1,13,0.077,1
5,9,11,0.818,0
1,0,8,0,1
2,1,18,0.056,0
3,4,9,0.444,0
4,2,8,0.25,1
5,1,19,0.053,0
1,4,10,0.4,0
2,1,8,0.125,0
3,0,7,0,1
4,2,19,0.105,0
5,1,24,0.042,0
1,0,10,0,1
2,2,19,0.105,0
3,3,8,0.375,0
4,1,9,0.111,0
5,0,10,0,0
1,0,8,0,1
2,1,13,0.077,0
3,4,10,0.4,0
4,1,12,0.083,1
5,26,26,1,0
1,0,9,0,0
2,3,15,0.2,0
3,2,8,0.25,1
4,0,11,0,1
5,1,17,0.059,0
1,4,13,0.308,0
2,6,14,0.429,0
3,0,9,0,1
4,0,8,0,1
5,7,11,0.636,0
1,1,9,0.111,1
2,9,20,0.45,0
3,0,7,0,0
4,0,9,0,1
5,10,13,0.769,0
1,3,9,0.333,1
2,1,13,0.077,0
3,0,5,0,0
4,0,11,0,1
5,1,24,0.042,0
1,4,7,0.571,0
2,5,6,0.833,0
3,0,3,0,1
4,6,6,1,1
5,0,14,0,0
1,2,5,0.4,1
2,1,3,0.333,0
3,0,8,0,0
4,3,8,0.375,1
5,0,16,0,0
1,1,6,0.167,0
2,0,5,0,0
3,3,6,0.5,1
4,0,7,0,1
5,9,9,1,0
1,1,5,0.2,0
2,0,10,0,1
3,3,4,0.75,0
4,0,4,0,1
5,4,12,0.333,0
1,0,4,0,0
2,2,11,0.182,1
3,1,4,0.25,0
4,0,12,0,1
5,5,6,0.833,0
1,1,6,0.167,0
2,3,22,0.136,0
3,0,5,0,1
4,2,9,0.222,1
5,6,18,0.333,0
1,3,4,0.75,1
2,0,10,0,0
3,1,6,0.167,0
4,1,11,0.091,1
5,0,8,0,0
1,0,7,0,1
2,1,9,0.111,0
3,3,8,0.375,0
4,6,8,0.75,0
5,2,10,0.2,0
1,3,4,0.75,0
2,0,14,0,0
3,1,6,0.167,1
4,0,6,0,0
5,1,8,0.125,0
1,2,7,0.286,1
2,15,15,1,0
3,0,11,0,0
4,0,23,0,0
5,4,20,0.2,0
1,4,5,0.8,0
2,2,10,0.2,0
3,0,4,0,1
4,0,7,0,0
5,4,5,0.8,0
1,1,13,0.077,0
2,3,7,0.429,0
3,0,10,0,1
4,0,9,0,0
5,3,12,0.25,0
1,1,5,0.2,1
2,3,14,0.214,0
3,0,12,0,0
4,2,13,0.154,0
5,1,16,0.062,0
1,0,9,0,0
2,14,14,1,0
3,1,5,0.2,1
4,3,7,0.429,0
5,1,9,0.111,0
1,0,3,0,1
2,4,14,0.286,0
3,5,21,0.238,0
4,0,8,0,0
5,11,17,0.647,0
1,0,6,0,1
2,5,13,0.385,0
3,4,16,0.25,0
4,3,10,0.3,0
5,0,10,0,0
1,6,9,0.667,0
2,0,7,0,0
3,1,10,0.1,1
4,1,13,0.077,0
5,0,17,0,0
1,1,7,0.143,1
2,0,14,0,0
3,2,14,0.143,0
4,6,12,0.5,0
5,0,12,0,0
1,3,7,0.429,0
2,2,6,0.333,0
3,0,3,0,1
4,1,5,0.2,0
5,3,9,0.333,0
1,2,6,0.333,1
2,0,12,0,0
3,1,16,0.062,0
4,0,13,0,0
5,32,32,1,0
1,0,6,0,0
2,14,14,1,0
3,1,14,0.071,1
4,4,10,0.4,0
5,3,13,0.231,0
1,0,11,0,1
2,2,11,0.182,0
3,1,10,0.1,0
4,0,18,0,0
5,1,9,0.111,0
1,2,9,0.222,0
2,4,11,0.364,0
3,0,7,0,1
4,3,8,0.375,0
5,1,23,0.043,0
1,0,12,0,0
2,4,10,0.4,0
3,5,7,0.714,1
4,2,9,0.222,1
5,1,10,0.1,0
1,1,8,0.125,1
2,6,11,0.545,0
3,0,7,0,0
4,1,8,0.125,1
5,0,14,0,0
1,0,4,0,0
2,11,20,0.55,1
3,1,24,0.042,0
4,0,6,0,0
5,1,15,0.067,0
1,0,6,0,0
2,2,9,0.222,1
3,3,8,0.375,0
4,4,18,0.222,0
5,0,15,0,0
1,3,9,0.333,0
2,1,20,0.05,1
3,0,7,0,0
4,0,10,0,1
5,3,22,0.136,0
1,2,8,0.25,0
2,0,10,0,1
3,1,5,0.2,0
4,0,16,0,1
5,2,9,0.222,0
1,0,1,0,1
2,13,17,0.765,0
3,5,22,0.227,0
4,1,10,0.1,0
5,0,10,0,1
1,1,4,0.25,0
2,11,11,1,0
3,0,17,0,1
4,0,9,0,0
5,2,8,0.25,1
1,1,7,0.143,0
2,5,9,0.556,0
3,0,5,0,1
4,3,8,0.375,1
5,5,7,0.714,0
1,0,3,0,1
2,1,9,0.111,0
3,4,8,0.5,0
4,3,6,0.5,1
5,1,13,0.077,0
1,6,6,1,0
2,0,5,0,0
3,2,5,0.4,1
4,12,16,0.75,1
5,0,7,0,0
1,0,8,0,1
2,3,12,0.25,0
3,1,4,0.25,0
4,0,6,0,1
5,2,8,0.25,0
1,7,8,0.875,0
2,0,5,0,0
3,1,3,0.333,1
4,4,12,0.333,0
5,0,8,0,0
1,0,9,0,1
2,9,9,1,0
3,1,4,0.25,0
4,0,4,0,0
5,3,5,0.6,0
1,8,9,0.889,0
2,5,6,0.833,0
3,0,4,0,1
4,0,5,0,0
5,13,13,1,1
1,1,4,0.25,1
2,5,11,0.455,0
3,0,6,0,0
4,0,6,0,0
5,2,6,0.333,1
1,0,4,0,0
2,3,5,0.6,1
3,1,17,0.059,0
4,5,5,1,0
5,1,6,0.167,0
1,0,8,0,0
2,2,11,0.182,1
3,6,6,1,0
4,2,5,0.4,0
5,0,8,0,0
1,0,5,0,0
2,7,7,1,0
3,1,6,0.167,1
4,8,8,1,0
5,0,5,0,0
1,5,6,0.833,1
2,1,9,0.111,0
3,0,7,0,0
4,3,11,0.273,0
5,0,8,0,0
1,3,9,0.333,1
2,15,15,1,0
3,0,5,0,0
4,3,14,0.214,0
5,0,13,0,1
1,1,6,0.167,0
2,3,6,0.5,0
3,0,7,0,1
4,4,12,0.333,0
5,1,12,0.083,1
1,2,6,0.333,0
2,0,11,0,0
3,1,8,0.125,1
4,1,7,0.143,0
5,0,11,0,1
1,1,15,0.067,1
2,0,11,0,0
3,3,7,0.429,0
4,0,14,0,0
5,1,12,0.083,1
1,3,9,0.333,0
2,0,14,0,0
3,1,5,0.2,1
4,2,15,0.133,0
5,3,10,0.3,0
1,0,10,0,1
2,6,10,0.6,0
3,2,3,0.667,0
4,0,8,0,0
5,5,8,0.625,0
1,2,5,0.4,0
2,10,10,1,1
3,0,6,0,0
4,4,8,0.5,0
5,0,6,0,0
1,1,2,0.5,0
2,10,16,0.625,1
3,0,13,0,0
4,10,14,0.714,0
5,1,8,0.125,0
1,1,2,0.5,0
2,0,15,0,1
3,3,26,0.115,0
4,0,4,0,0
5,3,28,0.107,1
1,0,6,0,0
2,1,6,0.167,1
3,2,3,0.667,0
4,9,9,1,0
5,0,4,0,1
1,1,7,0.143,0
2,0,8,0,1
3,4,15,0.267,0
4,3,7,0.429,0
5,1,14,0.071,0
1,0,5,0,0
2,6,9,0.667,1
3,2,6,0.333,0
4,1,8,0.125,0
5,6,10,0.6,0
1,6,14,0.429,1
2,8,11,0.727,0
3,0,4,0,0
4,0,11,0,1
5,1,6,0.167,0
1,1,6,0.167,0
2,0,8,0,0
3,2,3,0.667,1
4,2,6,0.333,1
5,1,8,0.125,0
1,6,7,0.857,0
2,3,7,0.429,1
3,0,6,0,0
4,3,7,0.429,0
5,0,6,0,0
1,4,6,0.667,0
2,2,13,0.154,1
3,0,5,0,0
4,1,11,0.091,0
5,3,9,0.333,0
1,0,7,0,1
2,3,11,0.273,0
3,4,5,0.8,0
4,1,11,0.091,0
5,5,11,0.455,0
1,2,2,1,0
2,0,11,0,0
3,6,22,0.273,1
4,1,5,0.2,0
5,8,17,0.471,0
1,3,5,0.6,1
2,0,10,0,0
3,1,6,0.167,0
4,5,8,0.625,0
5,1,6,0.167,1
1,0,7,0,0
2,2,9,0.222,0
3,4,8,0.5,1
4,7,8,0.875,0
5,3,10,0.3,1
1,2,7,0.286,0
2,6,9,0.667,1
3,0,5,0,0
4,0,8,0,1
5,6,7,0.857,0
1,1,4,0.25,0
2,0,11,0,1
3,2,4,0.5,0
4,0,12,0,1
5,6,6,1,0
1,2,2,1,0
2,0,16,0,1
3,1,13,0.077,0
4,11,14,0.786,0
5,2,8,0.25,0
1,2,2,1,0
2,0,15,0,1
3,4,26,0.154,0
4,1,4,0.25,0
5,0,28,0,0
1,7,7,1,0
2,0,7,0,0
3,1,6,0.167,1
4,4,7,0.571,1
5,1,6,0.167,0
1,3,3,1,1
2,1,11,0.091,0
3,0,22,0,0
4,2,5,0.4,1
5,9,17,0.529,0
1,0,7,0,0
2,4,11,0.364,0
3,5,5,1,1
4,2,11,0.182,0
5,6,11,0.545,0
1,4,4,1,1
2,1,14,0.071,0
3,0,6,0,0
4,1,6,0.167,0
5,2,8,0.25,0
1,1,4,0.25,1
2,0,5,0,0
3,2,17,0.118,0
4,6,6,1,0
5,2,6,0.333,0
1,9,9,1,0
2,6,6,1,0
3,0,4,0,1
4,1,5,0.2,0
5,0,13,0,0
1,1,5,0.2,1
2,8,8,1,0
3,0,6,0,0
4,9,9,1,0
5,1,5,0.2,0
1,0,8,0,0
2,4,12,0.333,0
3,2,4,0.5,1
4,0,6,0,0
5,3,8,0.375,0
1,0,9,0,1
2,16,16,1,0
3,1,5,0.2,0
4,4,14,0.286,0
5,0,13,0,0
1,0,5,0,0
2,2,3,0.667,0
3,1,8,0.125,1
4,0,8,0,0
5,1,16,0.062,0
1,7,7,1,1
2,1,5,0.2,0
3,0,5,0,0
4,0,16,0,0
5,1,7,0.143,1
1,2,4,0.5,0
2,12,12,1,0
3,0,17,0,1
4,1,9,0.111,0
5,0,8,0,1
1,0,6,0,0
2,2,9,0.222,0
3,1,7,0.143,1
4,4,11,0.364,0
5,1,8,0.125,0
1,0,9,0,1
2,10,10,1,0
3,2,4,0.5,0
4,1,4,0.25,0
5,4,5,0.8,0
1,0,1,0,1
2,14,17,0.824,0
3,6,22,0.273,0
4,2,10,0.2,0
5,0,10,0,0
1,2,6,0.333,0
2,4,6,0.667,0
3,0,7,0,1
4,5,12,0.417,0
5,0,12,0,0
1,8,8,1,0
2,1,5,0.2,0
3,0,3,0,1
4,5,12,0.417,0
5,1,8,0.125,1
1,2,6,0.333,1
2,1,5,0.2,0
3,0,6,0,0
4,0,7,0,0
5,10,10,1,1
1,1,8,0.125,0
2,0,11,0,1
3,7,7,1,0
4,3,5,0.6,1
5,1,8,0.125,0
1,0,4,0,0
2,6,11,0.545,1
3,1,6,0.167,0
4,1,6,0.167,1
5,0,6,0,0
1,2,5,0.4,0
2,0,10,0,0
3,4,4,1,1
4,0,4,0,1
5,5,12,0.417,0
1,0,3,0,1
2,2,9,0.222,0
3,5,8,0.625,0
4,0,6,0,1
5,2,13,0.154,0
1,2,7,0.286,0
2,0,8,0,0
3,5,15,0.333,1
4,4,7,0.571,0
5,2,14,0.143,0
1,0,4,0,1
2,1,10,0.1,0
3,2,6,0.333,0
4,0,11,0,0
5,1,8,0.125,0
1,1,5,0.2,0
2,0,9,0,1
3,3,6,0.5,0
4,2,8,0.25,0
5,7,10,0.7,1
1,0,10,0,0
2,7,10,0.7,1
3,3,3,1,0
4,1,8,0.125,0
5,6,8,0.75,1
1,4,9,0.444,1
2,1,14,0.071,0
3,0,5,0,0
4,3,15,0.2,0
5,4,10,0.4,1
1,2,6,0.333,0
2,1,8,0.125,0
3,0,3,0,1
4,0,6,0,0
5,2,8,0.25,1
1,0,15,0,1
2,1,11,0.091,0
3,4,7,0.571,0
4,1,14,0.071,0
5,0,12,0,0
1,2,6,0.333,0
2,4,22,0.182,0
3,0,5,0,1
4,0,9,0,0
5,7,18,0.389,0
1,3,6,0.5,1
2,1,11,0.091,0
3,0,8,0,0
4,2,7,0.286,1
5,0,11,0,0
1,1,6,0.167,0
2,0,6,0,0
3,3,3,1,1
4,10,10,1,1
5,0,4,0,0
1,0,14,0,0
2,9,11,0.818,0
3,1,4,0.25,1
4,0,11,0,0
5,2,6,0.333,0
1,5,6,0.833,1
2,0,13,0,0
3,1,5,0.2,0
4,2,11,0.182,0
5,4,9,0.444,0
1,1,1,1,1
2,0,0,0,0
3,1,1,1,0
4,1,1,1,0
5,0,0,0,1
1,0,0,0,0
2,1,1,1,0
3,1,1,1,1
4,1,1,1,0
5,1,1,1,1
1,1,4,0.25,0
2,0,20,0,0
3,2,24,0.083,1
4,1,6,0.167,0
5,2,15,0.133,0
1,0,8,0,1
2,7,11,0.636,0
3,1,7,0.143,0
4,0,8,0,0
5,1,14,0.071,0
1,1,12,0.083,0
2,5,10,0.5,1
3,0,7,0,0
4,0,9,0,1
5,2,10,0.2,0
1,3,9,0.333,0
2,5,11,0.455,1
3,0,7,0,0
4,4,8,0.5,1
5,2,23,0.087,0
1,0,7,0,0
2,16,16,1,1
3,1,11,0.091,0
4,1,23,0.043,1
5,5,20,0.25,0
1,2,13,0.154,1
2,4,7,0.571,0
3,0,10,0,0
4,1,9,0.111,0
5,4,12,0.333,1
1,0,11,0,0
2,3,11,0.273,0
3,2,10,0.2,1
4,1,18,0.056,0
5,2,9,0.222,1
1,9,17,0.529,0
2,3,12,0.25,0
3,0,5,0,1
4,7,9,0.778,0
5,0,9,0,1
1,5,5,1,1
2,3,10,0.3,0
3,0,4,0,0
4,1,7,0.143,0
5,5,5,1,1
1,1,9,0.111,0
2,15,15,1,0
3,0,5,0,1
4,4,7,0.571,0
5,2,9,0.222,1
1,0,5,0,1
2,4,14,0.286,0
3,1,12,0.083,0
4,3,13,0.231,0
5,2,16,0.125,1
1,0,6,0,1
2,6,13,0.462,0
3,5,16,0.312,0
4,4,10,0.4,0
5,1,10,0.1,0
1,3,8,0.375,0
2,0,10,0,0
3,2,5,0.4,1
4,0,16,0,0
5,3,9,0.333,0
1,1,1,1,1
2,0,0,0,0
3,1,1,1,0
4,0,0,0,0
5,1,1,1,0
1,1,1,1,0
2,0,0,0,0
3,1,1,1,1
4,0,0,0,0
5,1,1,1,0
1,1,1,1,0
2,1,1,1,0
3,0,0,0,1
4,1,1,1,1
5,1,1,1,0
1,1,1,1,1
2,1,1,1,0
3,0,0,0,0
4,1,1,1,1
5,1,1,1,0
1,1,1,1,1
2,1,1,1,0
3,0,0,0,0
4,0,0,0,0
5,1,1,1,0
1,0,0,0,0
2,1,1,1,0
3,1,1,1,1
4,1,1,1,0
5,1,1,1,0
1,0,0,0,0
2,1,1,1,1
3,1,1,1,0
4,0,0,0,0
5,1,1,1,1
1,0,0,0,0
2,1,1,1,1
3,1,1,1,0
4,1,1,1,0
5,1,1,1,1
1,1,1,1,0
2,0,0,0,1
3,1,1,1,0
4,1,1,1,0
5,0,0,0,0
1,0,0,0,0
2,1,1,1,1
3,1,1,1,0
4,1,1,1,0
5,0,0,0,0
1,1,1,1,0
2,1,1,1,0
3,0,0,0,1
4,1,1,1,0
5,0,0,0,1
1,1,1,1,1
2,1,1,1,0
3,0,0,0,0
4,1,1,1,0
5,1,1,1,1
1,0,6,0,1
2,1,12,0.083,0
3,2,16,0.125,0
4,1,13,0.077,0
5,33,33,1,0
1,1,6,0.167,0
2,0,9,0,0
3,4,8,0.5,1
4,5,18,0.278,0
5,1,15,0.067,0
1,0,3,0,1
2,5,14,0.357,0
3,6,21,0.286,0
4,1,8,0.125,0
5,12,17,0.706,0
1,1,6,0.167,0
2,15,15,1,0
3,0,14,0,1
4,5,10,0.5,0
5,4,13,0.308,0
1,1,1,1,0
2,0,0,0,0
3,1,1,1,1
